Date,Mkt-RF,SMB,HML,RF,AppleR,MsftR,GoogleR,AmazR,NvdiaR,AppleR - RF,MsftR - RF,GoogleR - RF,AmazR - RF,NvdiaR - RF
20090814,-0.0097,-0.0124,-0.0025,0.00001,-0.0436,-0.0186,-0.033,-0.0118,-0.0418,-0.0446,-0.0196,-0.034,-0.0128,-0.0428
20090817,-0.0246,-0.001,-0.0166,0.00001,0.0281,0.0142,0.0009,-0.0311,0.0374,0.0271,0.0132,-0.0001,-0.0321,0.0364
20090818,0.0111,0.0042,0.0122,0.00001,0.0034,0.003,-0.0027,0.0148,-0.012,0.0024,0.002,-0.0037,0.0138,-0.013
20090819,0.0072,0.0045,-0.0042,0.00001,0.0102,0.0008,0.0369,0.0097,0.0395,0.0092,-0.0002,0.0359,0.0087,0.0385
20090820,0.01,-0.0006,0.0083,0.00001,0.0168,0.0313,0.0104,0.012,0.0175,0.0158,0.0303,0.0094,0.011,0.0165
20090821,0.0183,0.0038,0.0068,0.00001,0,0.0094,0.0077,0.0119,-0.0287,-0.001,0.0084,0.0067,0.0109,-0.0297
20090824,-0.0009,0.0006,-0.0032,0.00001,0.0017,0,0.006,-0.0071,0.0118,0.0007,-0.001,0.005,-0.0081,0.0108
20090825,0.0027,0.0017,0.0069,0.00001,-0.0116,-0.0037,-0.0076,-0.0024,0.0117,-0.0126,-0.0047,-0.0086,-0.0034,0.0107
20090826,-0.0001,0.0015,0.0009,0.00001,0.0117,0.0057,-0.0043,-0.0024,0.0116,0.0107,0.0047,-0.0053,-0.0034,0.0106
20090827,0.0021,-0.0015,0.0054,0.00001,0.0033,-0.0004,-0.0026,0.0048,0.0514,0.0023,-0.0014,-0.0036,0.0038,0.0504
20090828,-0.0019,-0.004,0.0055,0.00001,-0.0099,-0.0012,-0.0069,-0.019,-0.0136,-0.0109,-0.0022,-0.0079,-0.02,-0.0146
20090831,-0.0086,-0.0046,-0.0062,0.00001,-0.0183,-0.0264,-0.0121,-0.0193,-0.0331,-0.0193,-0.0274,-0.0131,-0.0203,-0.0341
20090901,-0.0215,0.0012,-0.0206,0,0,-0.0058,-0.0061,-0.0246,0.0142,0,-0.0058,-0.0061,-0.0246,0.0142
20090902,-0.0028,0.0011,-0.0068,0,0.0085,0.0105,0.0097,-0.0126,0.0225,0.0085,0.0105,0.0097,-0.0126,0.0225
20090903,0.0093,0.0001,0.0111,0,0.0218,0.0212,0.0079,0.0026,0.0385,0.0218,0.0212,0.0079,0.0026,0.0385
20090904,0.0131,0.0023,0.0026,0,0.0164,0.0081,-0.0052,0.0051,0.0265,0.0164,0.0081,-0.0052,0.0051,0.0265
20090908,0.0088,0.0019,0.0006,0,-0.0113,-0.0016,0.0113,0.0254,0.0284,-0.0113,-0.0016,0.0113,0.0254,0.0284
20090909,0.009,0.0081,0.007,0,0.0082,0.0089,0.0146,0.0173,0.0326,0.0082,0.0089,0.0146,0.0173,0.0326
20090910,0.0108,0.0046,0.0092,0,-0.0016,-0.0056,0.0025,0.0195,-0.0097,-0.0016,-0.0056,0.0025,0.0195,-0.0097
20090911,-0.001,0.0013,-0.0008,0,0.0081,0.0056,0.0068,0.0095,-0.0172,0.0081,0.0056,0.0068,0.0095,-0.0172
20090914,0.0065,0.0006,0.0064,0,0.0097,0.008,0.005,-0.0095,0.02,0.0097,0.008,0.005,-0.0095,0.02
20090915,0.0044,0.0056,0.0055,0,0.0383,0,0.0226,-0.0024,-0.0269,0.0383,0,0.0226,-0.0024,-0.0269
20090916,0.0155,0.0038,0.013,0,0.0138,0.004,0.0065,0.0861,-0.0427,0.0138,0.004,0.0065,0.0861,-0.0427
20090917,-0.003,-0.0003,-0.0027,0,0.003,-0.0016,0,-0.0044,0,0.003,-0.0016,0,-0.0044,0
20090918,0.0023,0.0013,-0.0017,0,-0.0061,0.0016,0.0114,-0.0022,-0.0052,-0.0061,0.0016,0.0114,-0.0022,-0.0052
20090921,-0.0027,-0.0016,-0.0064,0,0.003,0.0186,0.004,0.0044,0,0.003,0.0186,0.004,0.0044,0
20090922,0.0066,-0.0008,0.0149,0,0.0046,-0.0023,-0.0016,0.0353,-0.0158,0.0046,-0.0023,-0.0016,0.0353,-0.0158
20090923,-0.01,0.0014,-0.009,0,-0.0091,0.0089,-0.0032,-0.0149,-0.0107,-0.0091,0.0089,-0.0032,-0.0149,-0.0107
20090924,-0.0107,-0.0062,-0.0133,0,-0.0076,-0.015,-0.0088,-0.0022,-0.019,-0.0076,-0.015,-0.0088,-0.0022,-0.019
20090925,-0.0064,0.0019,-0.0052,0,0.0215,0.011,0.013,-0.0174,0.0249,0.0215,0.011,0.013,-0.0174,0.0249
20090928,0.0179,0.0035,0.011,0,-0.0045,-0.0031,0,0.0177,-0.0189,-0.0045,-0.0031,0,0.0177,-0.0189
20090929,-0.0012,-0.0005,0.0037,0,0,-0.0012,-0.0056,-0.0043,0.033,0,-0.0012,-0.0056,-0.0043,0.033
20090930,-0.004,-0.0057,-0.0063,0,-0.0242,-0.0327,-0.0177,0.0174,-0.0718,-0.0242,-0.0327,-0.0177,0.0174,-0.0718
20091001,-0.0263,-0.0059,-0.0139,0,0.0217,0.0032,-0.0049,-0.0257,-0.0086,0.0217,0.0032,-0.0049,-0.0257,-0.0086
20091002,-0.0049,-0.003,-0.0013,0,0.0061,-0.0128,0.0074,-0.0132,-0.0058,0.0061,-0.0128,0.0074,-0.0132,-0.0058
20091005,0.0154,0.0005,0.0181,0,0.0226,0.0191,0.0213,-0.0134,0.0174,0.0226,0.0191,0.0213,-0.0134,0.0174
20091006,0.0142,0.0054,0.0024,0,0,-0.0004,0.0377,0.0271,-0.0057,0,-0.0004,0.0377,0.0271,-0.0057
20091007,0.0028,-0.0038,0.0058,0,-0.0044,0.0227,-0.0062,0.033,0.0057,-0.0044,0.0227,-0.0062,0.033,0.0057
20091008,0.0082,0.0026,0.0038,0,0.0059,-0.0047,0.0039,0.0128,0.0114,0.0059,-0.0047,0.0039,0.0128,0.0114
20091009,0.0059,0.0061,-0.0022,0,0.0015,0.0067,0.0147,0.0063,-0.0113,0.0015,0.0067,0.0147,0.0063,-0.0113
20091012,0.0036,-0.0053,0.0032,0,-0.0029,0.0035,0.0046,-0.023,-0.0029,-0.0029,0.0035,0.0046,-0.023,-0.0029
20091013,-0.0022,0.0012,-0.0016,0,0.0059,0.0058,0.0175,0.0128,-0.0029,0.0059,0.0058,0.0175,0.0128,-0.0029
20091014,0.0173,0.0003,0.0117,0,-0.0029,0.0289,-0.0104,0.0274,-0.0287,-0.0029,0.0289,-0.0104,0.0274,-0.0287
20091015,0.0035,-0.0024,-0.0046,0,-0.0132,-0.0079,0.0377,-0.0144,-0.0207,-0.0132,-0.0079,0.0377,-0.0144,-0.0207
20091016,-0.0082,0.0002,-0.0125,0,0.0089,-0.0053,0.0044,-0.0063,0.0332,0.0089,-0.0053,0.0044,-0.0063,0.0332
20091019,0.0092,0.0006,0.0001,0,0.0472,0.0004,-0.0007,-0.0084,0.0029,0.0472,0.0004,-0.0007,-0.0084,0.0029
20091020,-0.0069,-0.0074,-0.0055,0,0.031,0.008,-0.0014,0.0042,-0.0233,0.031,0.008,-0.0014,0.0042,-0.0233
20091021,-0.009,-0.0007,-0.0056,0,0.0014,0.0004,0.0058,-0.0168,0.006,0.0014,0.0004,0.0058,-0.0168,0.006
20091022,0.0105,0.0004,0.0064,0,-0.0068,0.0538,-0.0007,0,-0.0237,-0.0068,0.0538,-0.0007,0,-0.0237
20091023,-0.0123,-0.0081,-0.0102,0,-0.0069,0.0236,0.0007,0.2677,-0.0122,-0.0069,0.0236,0.0007,0.2677,-0.0122
20091026,-0.012,0.0002,-0.0136,0,-0.0249,-0.0031,-0.0108,0.0524,-0.0369,-0.0249,-0.0031,-0.0108,0.0524,-0.0369
20091027,-0.0051,-0.0062,-0.0061,0,-0.0255,-0.0199,-0.0146,-0.0209,-0.0415,-0.0255,-0.0199,-0.0146,-0.0209,-0.0415
20091028,-0.0216,-0.0147,-0.0135,0,0.0204,0.0071,0.02,-0.0033,0.0467,0.0204,0.0071,0.02,-0.0033,0.0467
20091029,0.022,-0.0028,0.0167,0,-0.0399,-0.0174,-0.0268,0.0082,-0.0478,-0.0399,-0.0174,-0.0268,0.0082,-0.0478
20091030,-0.028,-0.0006,-0.0192,0,0.0045,0.0054,-0.0045,-0.031,0.01,0.0045,0.0054,-0.0045,-0.031,0.01
20091102,0.0054,-0.008,-0.0032,0,-0.003,-0.0126,0.0067,0,-0.0066,-0.003,-0.0126,0.0067,0,-0.0066
20091103,0.0046,0.0103,0.0074,0,0.0104,0.0193,0.0052,-0.0034,0,0.0104,0.0193,0.0052,-0.0034,0
20091104,0.0003,-0.0103,-0.0051,0,0.0176,0.0146,0.0155,-0.0101,0.0233,0.0176,0.0146,0.0155,-0.0101,0.0233
20091105,0.0207,0.0117,0.0065,0,0.0014,0.0018,0.0044,0.029,0.0717,0.0014,0.0018,0.0044,0.029,0.0717
20091106,0.0024,-0.0025,-0.0049,0,0.036,0.0165,0.021,0.0464,0.0243,0.036,0.0165,0.021,0.0464,0.0243
20091109,0.0217,-0.0043,0.0136,0,0.0083,0.0007,0.0071,0.0032,-0.0267,0.0083,0.0007,0.0071,0.0032,-0.0267
20091110,-0.0005,-0.0081,-0.0007,0,0.0014,0.0038,0.0071,0.0284,0.0305,0.0014,0.0038,0.0071,0.0284,0.0305
20091111,0.0052,0.0032,0.0032,0,-0.0069,0.0082,-0.0049,-0.0015,-0.003,-0.0069,0.0082,-0.0049,-0.0015,-0.003
20091112,-0.0112,-0.0088,-0.0076,0,0.0125,0.0092,0.0077,0.0046,0.0059,0.0125,0.0092,0.0077,0.0046,0.0059
20091113,0.0061,0.0035,-0.0005,0,0.011,-0.003,0.007,0.0184,0.0147,0.011,-0.003,0.007,0.0184,0.0147
20091116,0.0154,0.0131,0.0015,0,0.0014,0.0156,0.0021,-0.0105,-0.0029,0.0014,0.0156,0.0021,-0.0105,-0.0029
20091117,0.0014,-0.0021,-0.0006,0,-0.0041,0.0037,-0.0014,-0.003,-0.0146,-0.0041,0.0037,-0.0014,-0.003,-0.0146
20091118,-0.0013,-0.0047,0.0044,0,-0.0272,-0.011,-0.0062,0,-0.0385,-0.0272,-0.011,-0.0062,0,-0.0385
20091119,-0.0139,-0.0077,-0.006,0,-0.0028,-0.0054,-0.0056,-0.0168,-0.0062,-0.0028,-0.0054,-0.0056,-0.0168,-0.0062
20091120,-0.0033,0.0022,-0.0044,0,0.0294,0.0108,0.0217,0.0047,0.0062,0.0294,0.0108,0.0217,0.0047,0.0062
20091123,0.013,0.0041,-0.001,0,-0.0068,-0.001,0.0014,0.0262,-0.0062,-0.0068,-0.001,0.0014,0.0262,-0.0062
20091124,-0.0009,-0.001,-0.0047,0,-0.0014,-0.004,0.0048,0,0.0124,-0.0014,-0.004,0.0048,0,0.0124
20091125,0.0047,-0.0043,0.0011,0,-0.0178,-0.0191,-0.0102,0.0075,-0.0214,-0.0178,-0.0191,-0.0102,0.0075,-0.0214
20091127,-0.0174,-0.0054,-0.008,0,-0.0028,0.0065,0.0055,-0.0164,0.0219,-0.0028,0.0065,0.0055,-0.0164,0.0219
20091130,0.0028,-0.0038,0.0074,0,-0.0154,0.0204,0.0117,0.0319,0.0183,-0.0154,0.0204,0.0117,0.0319,0.0183
20091201,0.0128,0.0062,-0.003,0,-0.0028,-0.0077,-0.0041,0.0176,0.03,-0.0028,-0.0077,-0.0041,0.0176,0.03
20091202,0.0018,0.0104,-0.0035,0,0.0014,0.0017,-0.0027,0.0275,0.0087,0.0014,0.0017,-0.0027,0.0275,0.0087
20091203,-0.0086,-0.0027,-0.0031,0,-0.0171,0.005,-0.0014,-0.007,0.0289,-0.0171,0.005,-0.0014,-0.007,0.0289
20091204,0.007,0.0156,0.0077,0,-0.0217,-0.0063,0.002,-0.0255,0.1292,-0.0217,-0.0063,0.002,-0.0255,0.1292
20091207,-0.0015,0.0053,-0.0027,0,0.0044,-0.0074,0.0014,-0.0247,-0.0473,0.0044,-0.0074,0.0014,-0.0247,-0.0473
20091208,-0.0097,0.0006,-0.0013,0,0.0413,0.0047,0.0034,0,0.0235,0.0413,0.0047,0.0034,0,0.0235
20091209,0.0032,-0.0019,-0.0002,0,-0.0057,0.0054,0.0041,-0.0209,-0.0179,-0.0057,0.0054,0.0041,-0.0209,-0.0179
20091210,0.005,-0.0097,-0.001,0,-0.01,-0.0007,-0.0014,0.0304,-0.013,-0.01,-0.0007,-0.0014,0.0304,-0.013
20091211,0.0043,0.0027,0.0049,0,0.0115,0.0087,0.0088,-0.0089,0.0316,0.0115,0.0087,0.0088,-0.0089,0.0316
20091214,0.008,0.0064,0.0032,0,-0.0142,-0.003,-0.0047,-0.0209,-0.0026,-0.0142,-0.003,-0.0047,-0.0209,-0.0026
20091215,-0.0048,0.0028,-0.0061,0,0.0058,0.0027,0.0081,-0.0091,0.0818,0.0058,0.0027,0.0081,-0.0091,0.0818
20091216,0.0019,0.0042,0.0071,0,-0.0172,-0.0166,-0.0067,-0.0138,-0.0047,-0.0172,-0.0166,-0.0067,-0.0138,-0.0047
20091217,-0.0118,0.0023,-0.0035,0,0.019,0.0257,0.004,-0.0109,0,0.019,0.0257,0.004,-0.0109,0
20091218,0.0068,0.0024,0.0019,0,0.0143,0.0053,0.004,0.011,0.0356,0.0143,0.0053,0.004,0.011,0.0356
20091221,0.0103,0.0015,0.0031,0,0.0113,0.0098,0.004,0.0343,0.0252,0.0113,0.0098,0.004,0.0343,0.0252
20091222,0.0043,0.0058,-0.0011,0,0.0084,0.0032,0.018,0.0075,0.0134,0.0084,0.0032,0.018,0.0075,0.0134
20091223,0.0036,0.0091,-0.004,0,0.0346,0.0026,0.0111,0.0389,-0.0022,0.0346,0.0026,0.0111,0.0389,-0.0022
20091224,0.0051,-0.0009,0.0019,0,0.012,0.0055,0.0071,-0.0043,-0.0155,0.012,0.0055,0.0071,-0.0043,-0.0155
20091228,0.0008,-0.001,-0.0029,0,-0.0119,0.0071,-0.0058,0.0072,0.0112,-0.0119,0.0071,-0.0058,0.0072,0.0112
20091229,-0.0009,0.0011,-0.0008,0,0.012,-0.0137,0.0052,0,0.0378,0.012,-0.0137,0.0052,0,0.0378
20091230,0,-0.0005,-0.001,0,-0.004,-0.0155,-0.0045,-0.0215,0,-0.004,-0.0155,-0.0045,-0.0215,0
20091231,-0.0099,-0.0021,0.0039,0,0.0146,0.0154,0.011,-0.0132,-0.0107,0.0146,0.0154,0.011,-0.0132,-0.0107
20100104,0.0169,0.0061,0.0113,0,0.0026,0.0003,-0.0045,-0.0045,0.0152,0.0026,0.0003,-0.0045,-0.0045,0.0152
20100105,0.0031,-0.0064,0.0124,0,-0.017,-0.0061,-0.025,0.0045,0.0064,-0.017,-0.0061,-0.025,0.0045,0.0064
20100106,0.0013,-0.0022,0.0057,0,-0.0013,-0.0104,-0.023,-0.0178,-0.0191,-0.0013,-0.0104,-0.023,-0.0178,-0.0191
20100107,0.004,0.0009,0.0098,0,0.0066,0.0069,0.0134,-0.0166,0.0022,0.0066,0.0069,0.0134,-0.0166,0.0022
20100108,0.0033,0.0037,0.0001,0,-0.0092,-0.0127,-0.002,0.0277,-0.0151,-0.0092,-0.0127,-0.002,0.0277,-0.0151
20100111,0.0013,-0.0013,-0.0025,0,-0.0107,-0.0066,-0.0173,-0.024,-0.0328,-0.0107,-0.0066,-0.0173,-0.024,-0.0328
20100112,-0.01,-0.0017,-0.0128,0,0.0135,0.0093,-0.0061,-0.023,0.0136,0.0135,0.0093,-0.0061,-0.023,0.0136
20100113,0.0085,0.0027,0.0033,0,-0.0053,0.0201,0.0048,0.0141,-0.0156,-0.0053,0.0201,0.0048,0.0141,-0.0156
20100114,0.0024,0.0028,0.0008,0,-0.0174,-0.0032,-0.0169,-0.0139,-0.0295,-0.0174,-0.0032,-0.0169,-0.0139,-0.0295
20100115,-0.0112,-0.0012,-0.0039,0,0.0449,0.0078,0.0131,-0.0016,0.0187,0.0449,0.0078,0.0131,-0.0016,0.0187
20100119,0.0126,0.0046,-0.0021,0,-0.0156,-0.0164,-0.0122,0.0031,-0.0046,-0.0156,-0.0164,-0.0122,0.0031,-0.0046
20100120,-0.0098,-0.006,0.0024,0,-0.0172,-0.019,0.0048,-0.0141,-0.0184,-0.0172,-0.019,0.0048,-0.0141,-0.0184
20100121,-0.0174,0.0041,-0.0112,0,-0.0498,-0.035,-0.0569,0.0064,-0.0329,-0.0498,-0.035,-0.0569,0.0064,-0.0329
20100122,-0.0214,0.0062,-0.0089,0,0.0269,0.0124,-0.0182,-0.0411,0.0146,0.0269,0.0124,-0.0182,-0.0411,0.0146
20100125,0.0037,-0.0021,0.0033,0,0.0138,0.0061,0.0044,-0.0082,-0.0311,0.0138,0.0061,0.0044,-0.0082,-0.0311
20100126,-0.0045,-0.001,-0.0048,0,0.0095,0.0058,0,-0.0083,0.0272,0.0095,0.0058,0,-0.0083,0.0272
20100127,0.0053,0.0023,0.0022,0,-0.0404,-0.0172,-0.0147,0.0285,-0.0337,-0.0404,-0.0172,-0.0147,0.0285,-0.0337
20100128,-0.0118,-0.0068,0.0043,0,-0.0365,-0.0336,-0.0082,0.0261,-0.0423,-0.0365,-0.0336,-0.0082,0.0261,-0.0423
20100129,-0.0097,-0.0004,-0.0042,0,0.0131,0.0082,0.006,-0.0048,0.0753,0.0131,0.0082,0.006,-0.0048,0.0753
20100201,0.0139,-0.0021,0.0088,0,0.0058,0.0018,-0.0037,-0.0526,0.0097,0.0058,0.0018,-0.0037,-0.0526,0.0097
20100202,0.0121,-0.004,0.0064,0,0.0186,0.006,0.0181,-0.0051,0.0096,0.0186,0.006,0.0181,-0.0051,0.0096
20100203,-0.0049,0.0006,-0.0037,0,-0.0365,-0.0276,-0.0259,0.0085,-0.0569,-0.0365,-0.0276,-0.0259,0.0085,-0.0569
20100204,-0.0314,-0.0013,-0.0118,0,0.0175,0.0065,0.0091,-0.0268,0.0176,0.0175,0.0065,0.0091,-0.0268,0.0176
20100205,0.0029,-0.0002,0.0001,0,-0.0072,-0.0107,0.0038,0.0121,0,-0.0072,-0.0107,0.0038,0.0121,0
20100208,-0.0079,0.0005,-0.0036,0,0.0115,0.0105,0.0052,-0.0051,-0.0099,0.0115,0.0105,0.0052,-0.0051,-0.0099
20100209,0.0133,0.0032,0.0057,0,-0.0057,-0.0007,-0.0037,0.0103,0.02,-0.0057,-0.0007,-0.0037,0.0103,0.02
20100210,-0.0017,0.0026,0.0031,0,0.0187,0.0046,0.0037,-0.0051,0.0465,0.0187,0.0046,0.0037,-0.0051,0.0465
20100211,0.0113,0.0073,0.0005,0,0.0085,-0.0068,-0.006,0.0221,0.014,0.0085,-0.0068,-0.006,0.0221,0.014
20100212,-0.0007,0.0099,0.0015,0,0.014,0.015,0.0157,-0.0033,0.0184,0.014,0.015,0.0157,-0.0033,0.0184
20100216,0.0175,-0.0031,0.0101,0,-0.0041,0.0085,-0.0059,-0.0167,0.009,-0.0041,0.0085,-0.0059,-0.0167,0.009
20100217,0.0049,0.0009,0.0012,0,0.0028,0.0133,0.0089,-0.0102,-0.065,0.0028,0.0133,0.0089,-0.0102,-0.065
20100218,0.0062,0.0009,0.0001,0,-0.0069,-0.0069,-0.0044,0.0137,-0.0072,-0.0069,-0.0069,-0.0044,0.0137,-0.0072
20100219,0.0028,0.0006,0.0048,0,-0.0056,-0.0014,0.0037,-0.0034,0.0024,-0.0056,-0.0014,0.0037,-0.0034,0.0024
20100222,-0.0005,-0.0005,0.006,0,-0.0168,-0.0139,-0.014,0.0034,-0.0241,-0.0168,-0.0139,-0.014,0.0034,-0.0241
20100223,-0.0124,0.0032,-0.0094,0,0.0185,0.0106,-0.0067,-0.0068,0.0222,0.0185,0.0106,-0.0067,-0.0068,0.0222
20100224,0.0094,-0.0037,0.0054,0,0.0056,-0.001,-0.0098,0.0222,-0.0097,0.0056,-0.001,-0.0098,0.0222,-0.0097
20100225,-0.0013,0.0022,0.0026,0,0.0139,0.0024,0.0008,-0.0134,-0.0122,0.0139,0.0024,0.0008,-0.0134,-0.0122
20100226,0.0013,-0.0057,0.0042,0,0.0205,0.0122,0.0114,0.0017,0.0395,0.0205,0.0122,0.0114,0.0017,0.0395
20100301,0.012,0.0123,0.0004,0,0,-0.0193,0.0158,0.0524,0,0,-0.0193,0.0158,0.0524,0
20100302,0.0032,0.0062,0.0019,0,0.0027,0,0.0081,0.008,-0.0119,0.0027,0,0.0081,0.008,-0.0119
20100303,0.0009,0.0016,0.0009,0,0.0067,0.006,0.0168,0.0016,0.0024,0.0067,0.006,0.0168,0.0016,0.0024
20100304,0.0037,0.0011,0.002,0,0.0385,-0.0014,0.0173,0.0223,0.0288,0.0385,-0.0014,0.0173,0.0223,0.0288
20100305,0.0143,0.0041,0.0063,0,0,0.0014,-0.0028,0.0031,-0.014,0,0.0014,-0.0028,0.0031,-0.014
20100308,0.0002,0.0009,0.003,0,0.0179,0.0059,-0.0043,0.0093,0.0378,0.0179,0.0059,-0.0043,0.0093,0.0378
20100309,0.0021,0.0025,-0.0009,0,0.0088,0.0059,0.0292,-0.0108,0.0023,0.0088,0.0059,0.0292,-0.0108,0.0023
20100310,0.0053,0.0007,0.0071,0,0.0025,0.0072,0.0076,0.014,-0.0227,0.0025,0.0072,0.0076,0.014,-0.0227
20100311,0.0043,-0.0008,-0.0009,0,0.005,0.0031,-0.0028,0.023,0.0023,0.005,0.0031,-0.0028,0.023,0.0023
20100312,-0.0002,0.0003,-0.0026,0,-0.0124,0.0007,-0.0283,-0.0135,-0.0046,-0.0124,0.0007,-0.0283,-0.0135,-0.0046
20100315,-0.0002,-0.0032,-0.0045,0,0.0038,0.0027,0.0035,-0.0046,0.035,0.0038,0.0027,0.0035,-0.0046,0.035
20100316,0.0078,-0.0015,0.0057,0,-0.0025,0.0089,0.0007,0.0046,0.0203,-0.0025,0.0089,0.0007,0.0046,0.0203
20100317,0.0057,0.0006,0.0036,0,0.0025,-0.0007,0.0014,-0.003,-0.0353,0.0025,-0.0007,0.0014,-0.003,-0.0353
20100318,-0.001,-0.0016,-0.0057,0,-0.01,-0.0007,-0.0113,0.0107,-0.0137,-0.01,-0.0007,-0.0113,0.0107,-0.0137
20100319,-0.0062,-0.0061,-0.0063,0,0.0113,0.0003,-0.0043,-0.0181,0.0162,0.0113,0.0003,-0.0043,-0.0181,0.0162
20100322,0.0067,0.0087,0.0004,0,0.0162,0.0095,-0.0151,0,0.0205,0.0162,0.0095,-0.0151,0,0.0205
20100323,0.008,0.0034,0.0033,0,0.0037,-0.0077,0.0153,-0.0092,-0.0336,0.0037,-0.0077,0.0153,-0.0092,-0.0336
20100324,-0.006,-0.0063,0.008,0,-0.0122,0.0121,0.01,-0.0093,0.0023,-0.0122,0.0121,0.01,-0.0093,0.0023
20100325,-0.0026,-0.0046,-0.0025,0,0.0198,-0.0117,-0.0007,0.0531,0,0.0198,-0.0117,-0.0007,0.0531,0
20100326,0.0006,-0.0011,0.0026,0,0.0061,-0.0024,-0.0007,0.0015,0.0139,0.0061,-0.0024,-0.0007,0.0015,0.0139
20100329,0.0059,-0.001,0.002,0,0.0145,0.0061,0.0078,0.0015,0.0046,0.0145,0.0061,0.0078,0.0015,0.0046
20100330,0.0004,0.0029,-0.0045,0,-0.0036,-0.0161,0.0007,0.0104,-0.0136,-0.0036,-0.0161,0.0007,0.0104,-0.0136
20100331,-0.0036,-0.0051,0.002,0,0.0048,-0.0044,0.0028,-0.0059,-0.0115,0.0048,-0.0044,0.0028,-0.0059,-0.0115
20100401,0.0075,-0.0004,0.0079,0.00001,0.0107,0.0038,0.0042,-0.0295,0.0163,0.0097,0.0028,0.0032,-0.0305,0.0153
20100405,0.0095,0.0104,0.0085,0.00001,0.0035,0.0017,-0.0049,-0.003,-0.0252,0.0025,0.0007,-0.0059,-0.004,-0.0262
20100406,0.0019,0.0024,0.0048,0.00001,0.0047,0.001,-0.0084,0.032,0.007,0.0037,0,-0.0094,0.031,0.006
20100407,-0.0048,0.0019,0.0027,0.00001,-0.0023,0.0194,0.0071,-0.0059,-0.0163,-0.0033,0.0184,0.0061,-0.0069,-0.0173
20100408,0.0031,-0.003,0.0036,0.00001,0.0082,0.014,-0.0021,0.046,0.0071,0.0072,0.013,-0.0031,0.045,0.0061
20100409,0.0066,-0.0014,0.0015,0.00001,0.0012,-0.0007,0.0113,-0.0071,0.0188,0.0002,-0.0017,0.0103,-0.0081,0.0178
20100412,0.0023,0.0027,0.0007,0.00001,0.0012,0.0043,0.0244,0.0086,0.0208,0.0002,0.0033,0.0234,0.0076,0.0198
20100413,0.0007,0.0016,-0.0007,0.00001,0.0127,0.0122,0.0041,-0.0071,0.0113,0.0117,0.0112,0.0031,-0.0081,0.0103
20100414,0.0124,0.0087,0.0143,0.00001,0.0137,0.0016,0.0109,0.0285,0.0067,0.0127,0.0006,0.0099,0.0275,0.0057
20100415,0.0011,0.0059,-0.0004,0.00001,-0.0056,-0.0065,-0.0758,0.0111,-0.0533,-0.0066,-0.0075,-0.0768,0.0101,-0.0543
20100416,-0.0153,0.0084,-0.0188,0.00001,-0.0023,0.0121,0,-0.0247,-0.0023,-0.0033,0.0111,-0.001,-0.0257,-0.0033
20100419,0.0028,-0.0087,-0.0004,0.00001,-0.0091,0.0103,0.0087,0.0014,0.0024,-0.0101,0.0093,0.0077,0.0004,0.0014
20100420,0.0088,0.0065,0.0058,0.00001,0.0595,-0.001,-0.0014,0.0126,-0.0258,0.0585,-0.002,-0.0024,0.0116,-0.0268
20100421,-0.0006,0.0072,0.0018,0.00001,0.0281,0.0019,-0.013,0.0153,0.0048,0.0271,0.0009,-0.014,0.0143,0.0038
20100422,0.0037,0.008,0.0054,0.00001,0.0158,-0.0137,-0.0037,0.0246,-0.0144,0.0148,-0.0147,-0.0047,0.0236,-0.0154
20100423,0.007,0.0033,0.0059,0.00001,-0.0052,0.0048,-0.0249,-0.0427,0.0097,-0.0062,0.0038,-0.0259,-0.0437,0.0087
20100426,-0.0043,0.0049,-0.004,0.00001,-0.027,-0.0087,-0.0045,0.0251,-0.0289,-0.028,-0.0097,-0.0055,0.0241,-0.0299
20100427,-0.0234,0.0012,-0.0135,0.00001,-0.0021,0.0023,0,-0.0353,0.0025,-0.0031,0.0013,-0.001,-0.0363,0.0015
20100428,0.0056,-0.0074,0.007,0.00001,0.0268,0.0029,0.0053,-0.0183,0.0297,0.0258,0.0019,0.0043,-0.0193,0.0287
20100429,0.0134,0.0043,0.0056,0.00001,-0.0282,-0.0148,-0.0113,0.0172,-0.0553,-0.0292,-0.0158,-0.0123,0.0162,-0.0563
20100430,-0.0172,-0.0097,-0.0088,0.00001,0.0204,0.0105,0.0091,-0.0324,-0.0127,0.0194,0.0095,0.0081,-0.0334,-0.0137
20100503,0.0136,0.0062,0.006,0.00001,-0.0284,-0.0237,-0.0459,0.0015,-0.049,-0.0294,-0.0247,-0.0469,0.0005,-0.05
20100504,-0.025,-0.0056,-0.0092,0.00001,-0.0108,-0.0093,0.0071,-0.0553,-0.019,-0.0118,-0.0103,0.0061,-0.0563,-0.02
20100505,-0.0075,-0.0074,-0.0059,0.00001,-0.0383,-0.0291,-0.0219,0.0092,-0.0193,-0.0393,-0.0301,-0.0229,0.0082,-0.0203
20100506,-0.0327,-0.0027,-0.009,0.00001,-0.0421,-0.0266,-0.0112,-0.0168,-0.0169,-0.0431,-0.0276,-0.0122,-0.0178,-0.0179
20100507,-0.0175,-0.013,-0.005,0.00001,0.0772,0.0259,0.0575,-0.0295,0.043,0.0762,0.0249,0.0565,-0.0305,0.042
20100510,0.0447,0.0095,0.0121,0.00001,0.0099,-0.0021,-0.0238,0.0496,-0.011,0.0089,-0.0031,-0.0248,0.0486,-0.012
